name,entry_type,category,status,expected_type,default,effect_role,remarks,sources,source_inventory
MPCD_CUDA_RESAMPLING_POPULATION_GUARD_0299_SOLID_HALO_CELLS,env_flag,CUDA resampling post-SRC — survey et guard,ajout 0295-0303,entier,0,Épaisseur exclue près des solides immergés.,0 par défaut; peut être augmenté pour tests prudents.,doc/GPU_RESAMPLING_CUDA_0295..0303; scripts/run_cuda_resampling_*; src/cuda_resampling_*,src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv | src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | src_mpcd_cuda_resampling_env_flags_delta_0303.csv | src_mpcd_cuda_resampling_env_flags_delta_0314.csv | src_mpcd_cuda_resampling_env_flags_delta_0314_to_0337_livevis.csv
MPCD_CUDA_RESAMPLING_SUPPORT_SURVEY_0295,env_flag,CUDA resampling post-SRC — survey et guard,ajout 0295-0303,booléen/env truthy,false/off sauf scripts 0295+,Active le survey CUDA post-SRC non-mutant du support particulaire.,Écrit cuda_resampling_support_survey_0295.csv; ne modifie pas l’état.,doc/GPU_RESAMPLING_CUDA_0295..0303; scripts/run_cuda_resampling_*; src/cuda_resampling_*,src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv | src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | src_mpcd_cuda_resampling_env_flags_delta_0303.csv | src_mpcd_cuda_resampling_env_flags_delta_0314.csv | src_mpcd_cuda_resampling_env_flags_delta_0314_to_0337_livevis.csv
MPCD_CUDA_RESAMPLING_SUPPORT_SURVEY_0295_EVERY,env_flag,CUDA resampling post-SRC — survey et guard,ajout 0295-0303,entier,10 ou cadence script,Cadence du survey 0295.,0 ou absent désactive selon script; utilisé après SRC sur grille physique.,doc/GPU_RESAMPLING_CUDA_0295..0303; scripts/run_cuda_resampling_*; src/cuda_resampling_*,src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv | src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | src_mpcd_cuda_resampling_env_flags_delta_0303.csv | src_mpcd_cuda_resampling_env_flags_delta_0314.csv | src_mpcd_cuda_resampling_env_flags_delta_0314_to_0337_livevis.csv
MPCD_CUDA_RESAMPLING_SUPPORT_SURVEY_0295_MODE,env_flag,CUDA resampling post-SRC — survey et guard,ajout 0295-0303,string,full,"Mode diagnostic: csv_only, sync_only, alloc_only, deposit_only, full.",Utilisé pour bisection VK 0295; pas nécessaire en production.,doc/GPU_RESAMPLING_CUDA_0295..0303; scripts/run_cuda_resampling_*; src/cuda_resampling_*,src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv | src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | src_mpcd_cuda_resampling_env_flags_delta_0303.csv | src_mpcd_cuda_resampling_env_flags_delta_0314.csv | src_mpcd_cuda_resampling_env_flags_delta_0314_to_0337_livevis.csv
MPCD_CUDA_RESAMPLING_EXTRACTION_STRICT,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_noq6_persistent_resampling_0238.sh; scripts/run_cuda_resampling_extraction_insertion_active_0237.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_EXTRACTION_USE,env_flag,CUDA resampling — prototype/préservé,"prototype/préservé, hors jalon SRC classic 0286",booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_immersed_rectangle_0247a.sh; scripts/run_cuda_inlet_outlet_fullface_0249a.sh; scripts/run_cuda_inlet_outlet_segmented_0249b.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_INSERTION_STRICT,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_noq6_persistent_resampling_0238.sh; scripts/run_cuda_resampling_extraction_insertion_active_0237.sh; scripts/run_cuda_resampling_insertion_active_0236.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_INSERTION_USE,env_flag,CUDA resampling — prototype/préservé,"prototype/préservé, hors jalon SRC classic 0286",booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_immersed_rectangle_0247a.sh; scripts/run_cuda_inlet_outlet_fullface_0249a.sh; scripts/run_cuda_inlet_outlet_segmented_0249b.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_PERSISTENT_0240,env_flag,CUDA resampling — prototype/préservé,"prototype/préservé, hors jalon SRC classic 0286",booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0240.md; doc/GPU_PATCH_0241.md; doc/GPU_PATCH_0244.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_PERSISTENT_0240_MIN_PARTICLES,env_flag,CUDA resampling — prototype/préservé,"prototype/préservé, hors jalon SRC classic 0286",entier,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0240.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_immersed_rectangle_0247a.sh; scripts/run_cuda_inlet_outlet_fullface_0249a.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_PERSISTENT_ACTIVE_PATH_0241_STRICT,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0241.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_immersed_rectangle_0247a.sh; scripts/run_cuda_inlet_outlet_fullface_0249a.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_PERSISTENT_ACTIVE_PATH_0242_DOWNLOAD_ALL,env_flag,CUDA resampling — prototype/préservé,"prototype/préservé, hors jalon SRC classic 0286",booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0242.md; doc/GPU_PATCH_0243.md; doc/GPU_PATCH_0244.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_PERSISTENT_ACTIVE_PATH_0242_HOST_SHADOW_AUTHORITATIVE,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0242.md; doc/GPU_PATCH_0243.md; doc/GPU_PATCH_0244.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_PERSISTENT_ACTIVE_PATH_0242_UPLOAD_MODE,env_flag,CUDA resampling — prototype/préservé,"prototype/préservé, hors jalon SRC classic 0286",string,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0242.md; doc/GPU_PATCH_0243.md; doc/GPU_PATCH_0244.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_mode_0259.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_PERSISTENT_ACTIVE_PATH_0243_STRICT_ROLES_ONLY,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,src/cuda_resampling_persistent_active_path_0240.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_SHADOW,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_shadow_0229.sh; scripts/run_cuda_resampling_shadow_0230.sh; scripts/run_cuda_resampling_shadow_0231.sh; scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_SHADOW_COMPARE_PLAN,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_shadow_0231.sh; scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_SHADOW_CSV,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,string,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_shadow_0229.sh; scripts/run_cuda_resampling_shadow_0230.sh; scripts/run_cuda_resampling_shadow_0231.sh; scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_SHADOW_STRICT,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_shadow_0229.sh; scripts/run_cuda_resampling_shadow_0230.sh; scripts/run_cuda_resampling_shadow_0231.sh; scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_TRANSFER_SHADOW,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_TRANSFER_SHADOW_CSV,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,string,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_TRANSFER_SHADOW_MAX_TRANSFERS,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,entier,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_TRANSFER_SHADOW_STRICT,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_transfer_shadow_0234.sh; scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_RESAMPLING_TRANSFER_SHADOW_UNIQUE_RECEIVER,env_flag,CUDA resampling — prototype/préservé,debug/comparaison,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Contrôle les prototypes CUDA de resampling; ne fait pas partie du SRC classic full CUDA 0286.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_resampling_transfer_shadow_0235.sh; src/weighted_resampling.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_IMMERSED_CIRCLE_0284_THREADS,env_flag,CUDA solide immergé — cercle,validé 0286,entier,256 le plus souvent,Active/paramètre le support CUDA du cercle solide 0284.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_persistent_src_thermostat_circle_0284.sh; scripts/run_cuda_persistent_src_thermostat_circle_io_0285.sh; src/cuda_immersed_circle_0284.cu,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_COLLISION_IMMERSED_CIRCLE_0284,env_flag,CUDA solide immergé — cercle,validé 0286,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Active/paramètre le support CUDA du cercle solide 0284.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0284_CUDA_IMMERSED_CIRCLE_PERIODIC.md; scripts/run_cuda_persistent_src_thermostat_circle_0284.sh; scripts/run_cuda_persistent_src_thermostat_circle_io_0285.sh; scripts/run_demo_src_classic_cuda_von_karman_cylinder_0285.sh; src/src_collision.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_IMMERSED_RECTANGLE_0247,env_flag,CUDA solide immergé — rectangle,interne/runtime,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Active/paramètre le support CUDA rectangle/step.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0247A.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_mode_0259.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_IMMERSED_RECTANGLE_0247_DOWNLOAD_ALL,env_flag,CUDA solide immergé — rectangle,réglage performance/interne,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Active/paramètre le support CUDA rectangle/step.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0262.md; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_solid_resident_0262.sh; scripts/run_cuda_persistent_src_thermostat_circle_0284.sh; scripts/run_cuda_persistent_src_thermostat_circle_io_0285.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_IMMERSED_RECTANGLE_0247_THREADS,env_flag,CUDA solide immergé — rectangle,réglage performance/interne,entier,256 le plus souvent,Active/paramètre le support CUDA rectangle/step.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0247A.md; scripts/run_cuda_boundary_cell_moments_0250.sh; scripts/run_cuda_boundary_stack_0248.sh; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_mode_0259.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_COLLISION_IMMERSED_RECT_0254,env_flag,CUDA solide immergé — rectangle,interne/runtime,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Active/paramètre le support CUDA rectangle/step.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,doc/GPU_PATCH_0254.md; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_classic_src_solid_resident_0262.sh; scripts/run_cuda_persistent_src_collision_min_download_0257.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_CLASSIC_SRC_WALL_CIRCLE_RESIDENT_DISABLE_MINIMAL_DOWNLOAD_0338,env_flag,CUDA sécurité / wall+circle resident 0318,ajout 0338c; debug/rollback,booléen/env truthy,false/off,Désactive explicitement le pont minimal-download 0338 même si le flag d’activation est présent.,Garde-fou pour comparaison flag ON/OFF et rollback rapide.,src/cuda_persistent_mpcd_step.cu,src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv
MPCD_CUDA_PERSISTENT_SRC_THERMOSTAT_CONSUME_STRICT,env_flag,CUDA thermostat,debug/comparaison,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Active le mode strict: erreur si le chemin CUDA demandé ne s’applique pas.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_classic_src_mode_0259.sh; scripts/run_cuda_classic_src_periodic_resident_0260.sh; scripts/run_cuda_persistent_src_thermostat_circle_0284.sh; scripts/run_cuda_persistent_src_thermostat_circle_io_0285.sh; scripts/run_cuda_persistent_src_thermostat_io_fullface_0279.sh; scripts/run_cuda_persistent_src_thermostat_io_fullface_0279b.sh; ...,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_THERMOSTAT_SHARED_0251_0260,env_flag,CUDA thermostat,validé 0286,booléen/env truthy sauf mention contraire,false/off sauf activation par scripts validés,Consomme l’état particulaire partagé pour le thermostat fusionné.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo. | Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo. 0291b: ce flag choisit seulement le backend/chemin CUDA; thermostatEnable=false dans params.kv désactive physiquement le thermostat même si ce flag vaut 1.,doc/GPU_PATCH_0260.md; doc/GPU_PATCH_0280B_CUDA_THERMOSTAT_IO_SEGMENTED_RUNNERFIX.md; doc/GPU_PATCH_0280_CUDA_THERMOSTAT_IO_SEGMENTED.md; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_periodic_resident_0260.sh; ... | doc/GPU_PATCH_0260.md; doc/GPU_PATCH_0280B_CUDA_THERMOSTAT_IO_SEGMENTED_RUNNERFIX.md; doc/GPU_PATCH_0280_CUDA_THERMOSTAT_IO_SEGMENTED.md; scripts/run_cuda_classic_src_io_fullface_resident_0263.sh; scripts/run_cuda_classic_src_io_segmented_resident_0264.sh; scripts/run_cuda_classic_src_periodic_resident_0260.sh; ...; doc/GPU_PATCH_0291B_THERMOSTAT_ENABLE_GATE.md,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
MPCD_CUDA_PERSISTENT_SRC_THERMOSTAT_SHARED_0251_0260_STRICT,env_flag,CUDA thermostat,validé 0286,booléen/env truthy sauf mention contraire,souvent true dans validateurs; dépend du module,Consomme l’état particulaire partagé pour le thermostat fusionné.,Ne se place pas dans params.kv; à passer dans l’environnement du shell ou dans les scripts de validation/démo.,scripts/run_cuda_classic_src_periodic_resident_0260.sh; scripts/run_cuda_persistent_src_thermostat_io_segmented_0280.sh; scripts/run_cuda_persistent_src_thermostat_io_segmented_0280b.sh; scripts/run_cuda_persistent_src_thermostat_io_segmented_0280c.sh; scripts/src_gpu_demo_common_0283.sh; src/src_collision.cpp,src_mpcd_cuda_env_flags_0287.csv | src_mpcd_cuda_env_flags_0292.csv | src_mpcd_cuda_env_flags_0303_resampling.csv | src_mpcd_cuda_env_flags_0314_resampling.csv
